Time_to_Rpeak,Condition,ID
0.311,Guess,1
-0.228,Guess,1
-0.011,Guess,1
0.01,Guess,1
0.095,Guess,1
0.226,Guess,1
-0.308,Guess,1
-0.158,Guess,1
0.089,Guess,1
-0.338,Guess,1
-0.134,Guess,1
0.107,Guess,1
-0.313,Guess,1
-0.132,Guess,1
0.072,Guess,1
0.198,Guess,1
-0.284,Guess,1
-0.087,Guess,1
0.087,Guess,1
0.278,Guess,1
-0.208,Guess,1
0.052,Guess,1
0.311,Guess,1
-0.252,Guess,1
-0.031,Guess,1
0.19,Guess,1
-0.314,Guess,1
-0.186,Guess,1
0.155,Guess,1
0.349,Guess,1
-0.25,Guess,1
-0.143,Guess,1
0.06,Guess,1
0.24,Guess,1
0.297,Guess,1
-0.266,Guess,1
-0.108,Guess,1
-0.012,Guess,1
0.12,Guess,1
0.184,Guess,1
0.309,Guess,1
-0.28,Guess,1
-0.208,Guess,1
-0.159,Guess,1
-0.029,Guess,1
0.059,Guess,1
0.178,Guess,1
0.193,Guess,1
-0.276,Guess,1
-0.103,Guess,1
-0.063,Guess,1
0.039,Guess,1
0.112,Guess,1
0.252,Guess,1
-0.352,Guess,1
-0.168,Guess,1
0.138,Guess,1
0.274,Guess,1
-0.306,Guess,1
-0.263,Guess,1
-0.047,Guess,1
0.106,Guess,1
0.291,Guess,1
-0.302,Guess,1
-0.168,Guess,1
-0.047,Guess,1
0.069,Guess,1
-0.296,Guess,1
-0.168,Guess,1
-0.348,NoGuess,1
0.334,NoGuess,1
-0.168,NoGuess,1
0.025,NoGuess,1
-0.205,NoGuess,1
0.053,NoGuess,1
0.071,NoGuess_Perturbed,1
0.149,NoGuess_Perturbed,1
0.213,NoGuess_Perturbed,1
0.212,NoGuess_Perturbed,1
-0.324,NoGuess_Perturbed,1
-0.246,NoGuess_Perturbed,1
-0.378,NoGuess_Perturbed,1
-0.31,NoGuess_Perturbed,1
-0.345,NoGuess_Perturbed,1
-0.346,NoGuess_Perturbed,1
0.342,NoGuess_Perturbed,1
0.255,NoGuess_Perturbed,1
0.198,NoGuess_Perturbed,1
0.162,NoGuess_Perturbed,1
0.093,NoGuess_Perturbed,1
0.27,NoGuess_Perturbed,1
0.193,NoGuess_Perturbed,1
0.174,NoGuess_Perturbed,1
0.09,NoGuess_Perturbed,1
0.147,NoGuess_Perturbed,1
0.167,NoGuess_Perturbed,1
0.041,NoGuess_Perturbed,1
0.129,NoGuess_Perturbed,1
0.142,NoGuess_Perturbed,1
0.208,NoGuess_Perturbed,1
0.239,NoGuess_Perturbed,1
0.304,NoGuess_Perturbed,1
0.342,NoGuess_Perturbed,1
-0.336,NoGuess_Perturbed,1
-0.355,NoGuess_Perturbed,1
-0.284,NoGuess_Perturbed,1
-0.224,NoGuess_Perturbed,1
-0.213,NoGuess_Perturbed,1
-0.201,NoGuess_Perturbed,1
-0.128,NoGuess_Perturbed,1
-0.074,NoGuess_Perturbed,1
-0.058,NoGuess_Perturbed,1
-0.069,NoGuess_Perturbed,1
-0.025,NoGuess_Perturbed,1
0.035,NoGuess_Perturbed,1
0.058,NoGuess_Perturbed,1
0.089,NoGuess_Perturbed,1
0.113,NoGuess_Perturbed,1
0.09,NoGuess_Perturbed,1
0.198,NoGuess_Perturbed,1
0.255,NoGuess_Perturbed,1
0.281,NoGuess_Perturbed,1
0.325,NoGuess_Perturbed,1
-0.182,Guess,2
0.18,Guess,2
-0.217,Guess,2
0.369,Guess,2
-0.1,Guess,2
-0.232,Guess,2
0.265,Guess,2
0.086,Guess,2
-0.197,Guess,2
0.115,Guess,2
-0.076,Guess,2
-0.3,Guess,2
0.247,Guess,2
0.127,Guess,2
-0.178,Guess,2
0.021,Guess,2
0.352,Guess,2
-0.091,Guess,2
-0.083,Guess,2
-0.053,Guess,2
0.209,Guess,2
-0.36,Guess,2
-0.122,Guess,2
0.251,Guess,2
-0.169,Guess,2
0.126,Guess,2
-0.158,Guess,2
0.268,Guess,2
-0.189,Guess,2
0.173,Guess,2
-0.426,Guess,2
0.004,Guess,2
-0.293,Guess,2
0.386,Guess,2
0.24,Guess,2
-0.302,Guess,2
0.283,Guess,2
-0.017,Guess,2
0.381,Guess,2
-0.008,Guess,2
-0.254,Guess,2
0.224,Guess,2
-0.216,Guess,2
0.24,Guess,2
-0.259,Guess,2
0.269,Guess,2
0.114,NoGuess,2
-0.127,NoGuess,2
-0.021,NoGuess,2
-0.367,NoGuess,2
-0.236,NoGuess,2
0.118,NoGuess,2
0.011,NoGuess,2
0.121,NoGuess,2
-0.32,NoGuess,2
0.125,NoGuess,2
0.379,NoGuess,2
0.127,NoGuess,2
0.347,NoGuess,2
-0.185,NoGuess,2
-0.306,NoGuess,2
0.052,NoGuess,2
0.109,NoGuess,2
-0.115,NoGuess,2
0.335,NoGuess,2
0.111,NoGuess,2
-0.162,NoGuess,2
-0.037,NoGuess,2
0.263,NoGuess,2
0.134,NoGuess,2
0.023,NoGuess_Perturbed,2
-0.389,NoGuess_Perturbed,2
-0.031,NoGuess_Perturbed,2
-0.348,NoGuess_Perturbed,2
0.185,NoGuess_Perturbed,2
-0.344,NoGuess_Perturbed,2
-0.389,NoGuess_Perturbed,2
0.155,NoGuess_Perturbed,2
0.372,NoGuess_Perturbed,2
-0.097,NoGuess_Perturbed,2
-0.284,NoGuess_Perturbed,2
0.391,NoGuess_Perturbed,2
0.031,NoGuess_Perturbed,2
-0.194,NoGuess_Perturbed,2
-0.087,NoGuess_Perturbed,2
0.045,NoGuess_Perturbed,2
-0.199,NoGuess_Perturbed,2
0.33,NoGuess_Perturbed,2
-0.01,Guess,3
0.052,Guess,3
-0.386,Guess,3
-0.105,Guess,3
0.272,Guess,3
-0.266,Guess,3
0.125,Guess,3
-0.415,Guess,3
-0.02,Guess,3
0.237,Guess,3
-0.284,Guess,3
0.126,Guess,3
-0.206,Guess,3
0.024,Guess,3
0.266,Guess,3
-0.395,Guess,3
-0.198,Guess,3
-0.157,Guess,3
0.029,Guess,3
0.194,Guess,3
0.354,Guess,3
-0.392,Guess,3
-0.174,Guess,3
0.232,Guess,3
-0.422,Guess,3
0.209,Guess,3
-0.4,Guess,3
0.048,Guess,3
-0.313,Guess,3
-0.043,Guess,3
0.397,Guess,3
0.091,Guess,3
-0.425,Guess,3
0.184,Guess,3
-0.101,Guess,3
0.23,Guess,3
-0.442,Guess,3
-0.204,Guess,3
0.443,Guess,3
-0.142,Guess,3
0.394,Guess,3
0.097,Guess,3
-0.313,Guess,3
-0.301,NoGuess,3
-0.436,NoGuess,3
-0.128,NoGuess,3
0.031,NoGuess,3
0.331,NoGuess,3
-0.088,NoGuess,3
-0.182,NoGuess,3
0.384,NoGuess,3
0.065,NoGuess,3
0.279,NoGuess,3
0.362,NoGuess,3
0.12,NoGuess,3
-0.023,NoGuess,3
-0.418,NoGuess,3
0.288,NoGuess,3
-0.415,NoGuess,3
0.346,NoGuess,3
0.106,NoGuess,3
0.349,NoGuess_Perturbed,3
0.162,NoGuess_Perturbed,3
-0.408,NoGuess_Perturbed,3
-0.271,NoGuess_Perturbed,3
0.179,NoGuess_Perturbed,3
0.031,NoGuess_Perturbed,3
-0.31,NoGuess_Perturbed,3
0.331,NoGuess_Perturbed,3
0.148,NoGuess_Perturbed,3
-0.184,NoGuess_Perturbed,3
-0.157,NoGuess_Perturbed,3
-0.009,NoGuess_Perturbed,3
0.068,NoGuess_Perturbed,3
0.314,NoGuess_Perturbed,3
0.175,NoGuess_Perturbed,3
-0.393,NoGuess_Perturbed,3
0.315,NoGuess_Perturbed,3
-0.149,NoGuess_Perturbed,3
0.001,NoGuess_Perturbed,3
0.082,NoGuess_Perturbed,3
0.163,NoGuess_Perturbed,3
0.002,Guess,4
-0.21,Guess,4
0.478,Guess,4
0.209,Guess,4
-0.171,Guess,4
-0.373,Guess,4
0.283,Guess,4
0.043,Guess,4
-0.253,Guess,4
0.275,Guess,4
-0.004,Guess,4
-0.279,Guess,4
0.257,Guess,4
-0.007,Guess,4
-0.361,Guess,4
0.247,Guess,4
0.0,Guess,4
-0.259,Guess,4
0.301,Guess,4
-0.063,Guess,4
-0.275,Guess,4
0.301,Guess,4
0.223,Guess,4
-0.174,Guess,4
0.386,Guess,4
0.003,Guess,4
-0.335,Guess,4
0.209,Guess,4
-0.192,Guess,4
0.336,Guess,4
-0.069,Guess,4
-0.38,Guess,4
0.204,Guess,4
-0.099,Guess,4
-0.44,Guess,4
0.104,Guess,4
-0.231,Guess,4
0.04,Guess,4
-0.33,Guess,4
0.214,Guess,4
-0.038,Guess,4
-0.413,Guess,4
0.179,Guess,4
-0.129,Guess,4
0.415,Guess,4
0.181,Guess,4
-0.139,Guess,4
0.453,Guess,4
0.115,Guess,4
-0.163,Guess,4
0.437,Guess,4
0.075,Guess,4
-0.219,Guess,4
0.405,Guess,4
0.092,Guess,4
-0.169,Guess,4
-0.391,Guess,4
-0.335,Guess,4
0.065,Guess,4
-0.266,Guess,4
0.23,Guess,4
-0.128,Guess,4
0.328,Guess,4
0.003,Guess,4
-0.422,Guess,4
0.122,Guess,4
-0.246,Guess,4
-0.29,Guess,4
0.158,Guess,4
0.036,Guess,4
0.108,Guess,4
-0.307,Guess,4
0.157,Guess,4
-0.154,Guess,4
-0.219,Guess,4
0.357,Guess,4
0.058,Guess,4
-0.307,Guess,4
0.229,Guess,4
-0.124,Guess,4
-0.398,Guess,4
0.106,Guess,4
-0.221,Guess,4
0.315,Guess,4
-0.036,Guess,4
-0.327,Guess,4
0.169,Guess,4
-0.164,Guess,4
0.316,Guess,4
-0.029,Guess,4
0.325,Guess,4
-0.001,Guess,4
-0.184,Guess,4
-0.328,Guess,4
-0.327,Guess,4
0.201,Guess,4
0.04,Guess,4
0.138,Guess,4
0.142,Guess,4
-0.098,Guess,4
0.406,Guess,4
0.02,NoGuess,4
0.014,NoGuess,4
0.033,NoGuess,4
0.089,NoGuess,4
0.073,NoGuess,4
-0.041,NoGuess,4
-0.205,NoGuess,4
-0.313,NoGuess,4
-0.371,NoGuess,4
0.405,NoGuess,4
0.259,NoGuess,4
0.166,NoGuess,4
0.123,NoGuess,4
0.002,NoGuess,4
-0.135,NoGuess,4
-0.267,NoGuess,4
-0.449,NoGuess,4
0.247,NoGuess,4
-0.005,NoGuess,4
-0.055,NoGuess,4
-0.08,NoGuess,4
-0.241,NoGuess,4
-0.377,NoGuess,4
0.223,NoGuess,4
0.107,NoGuess,4
0.081,NoGuess,4
-0.145,NoGuess,4
-0.241,NoGuess,4
-0.145,NoGuess,4
-0.184,NoGuess,4
-0.275,NoGuess,4
0.373,NoGuess,4
0.169,NoGuess,4
0.059,NoGuess,4
-0.035,NoGuess,4
-0.111,NoGuess,4
-0.107,NoGuess,4
-0.131,NoGuess,4
-0.15,NoGuess,4
-0.149,NoGuess,4
0.419,NoGuess,4
0.357,NoGuess,4
0.065,NoGuess,4
-0.127,NoGuess,4
-0.335,NoGuess,4
0.273,NoGuess,4
0.065,NoGuess,4
-0.153,NoGuess,4
-0.371,NoGuess,4
0.302,NoGuess,4
0.095,NoGuess,4
-0.065,NoGuess,4
-0.342,NoGuess,4
0.314,NoGuess,4
0.138,NoGuess,4
0.245,NoGuess,4
0.149,NoGuess,4
-0.004,NoGuess,4
-0.061,NoGuess,4
-0.12,NoGuess,4
-0.21,NoGuess,4
-0.347,NoGuess,4
-0.391,NoGuess,4
0.313,NoGuess,4
0.191,NoGuess,4
-0.096,NoGuess,4
-0.206,NoGuess,4
-0.241,NoGuess,4
-0.137,NoGuess,4
-0.068,NoGuess,4
-0.201,NoGuess,4
-0.137,NoGuess,4
-0.148,NoGuess,4
-0.337,NoGuess,4
0.391,NoGuess,4
0.212,NoGuess,4
-0.052,NoGuess,4
0.307,NoGuess_Perturbed,4
-0.157,NoGuess_Perturbed,4
-0.212,NoGuess_Perturbed,4
-0.328,NoGuess_Perturbed,4
-0.297,NoGuess_Perturbed,4
0.343,NoGuess_Perturbed,4
0.268,NoGuess_Perturbed,4
0.204,NoGuess_Perturbed,4
0.101,NoGuess_Perturbed,4
0.019,NoGuess_Perturbed,4
-0.003,NoGuess_Perturbed,4
0.026,NoGuess_Perturbed,4
-0.075,NoGuess_Perturbed,4
-0.164,NoGuess_Perturbed,4
-0.258,NoGuess_Perturbed,4
-0.333,NoGuess_Perturbed,4
-0.263,NoGuess_Perturbed,4
0.368,NoGuess_Perturbed,4
0.268,NoGuess_Perturbed,4
0.158,NoGuess_Perturbed,4
0.129,NoGuess_Perturbed,4
0.145,NoGuess_Perturbed,4
0.146,NoGuess_Perturbed,4
0.026,NoGuess_Perturbed,4
0.157,NoGuess_Perturbed,4
-0.08,NoGuess_Perturbed,4
-0.166,NoGuess_Perturbed,4
-0.314,NoGuess_Perturbed,4
-0.243,NoGuess_Perturbed,4
-0.341,NoGuess_Perturbed,4
0.379,NoGuess_Perturbed,4
0.368,NoGuess_Perturbed,4
-0.402,NoGuess_Perturbed,4
-0.396,NoGuess_Perturbed,4
0.335,NoGuess_Perturbed,4
0.189,NoGuess_Perturbed,4
0.03,NoGuess_Perturbed,4
-0.025,NoGuess_Perturbed,4
-0.077,NoGuess_Perturbed,4
-0.11,NoGuess_Perturbed,4
-0.168,NoGuess_Perturbed,4
-0.233,NoGuess_Perturbed,4
-0.292,NoGuess_Perturbed,4
0.38,NoGuess_Perturbed,4
0.315,NoGuess_Perturbed,4
0.147,NoGuess_Perturbed,4
-0.079,NoGuess_Perturbed,4
-0.148,NoGuess_Perturbed,4
0.209,NoGuess_Perturbed,4
0.217,NoGuess_Perturbed,4
-0.305,NoGuess_Perturbed,4
-0.201,NoGuess_Perturbed,4
-0.233,NoGuess_Perturbed,4
-0.203,NoGuess_Perturbed,4
-0.257,NoGuess_Perturbed,4
0.455,NoGuess_Perturbed,4
0.297,NoGuess_Perturbed,4
0.163,NoGuess_Perturbed,4
0.091,NoGuess_Perturbed,4
0.159,NoGuess_Perturbed,4
-0.03,Guess,5
0.294,Guess,5
-0.304,Guess,5
-0.364,Guess,5
0.084,Guess,5
-0.144,Guess,5
-0.405,Guess,5
0.046,Guess,5
0.134,Guess,5
0.293,Guess,5
0.2,Guess,5
0.177,Guess,5
0.265,Guess,5
-0.022,Guess,5
0.247,Guess,5
0.347,NoGuess,5
0.349,NoGuess,5
0.307,NoGuess,5
-0.252,NoGuess,5
0.368,NoGuess,5
0.377,NoGuess,5
0.4,NoGuess,5
0.334,NoGuess,5
0.057,NoGuess,5
0.292,NoGuess,5
-0.045,NoGuess,5
0.282,NoGuess,5
0.007,NoGuess_Perturbed,5
-0.273,NoGuess_Perturbed,5
-0.412,NoGuess_Perturbed,5
-0.182,NoGuess_Perturbed,5
0.477,NoGuess_Perturbed,5
-0.009,NoGuess_Perturbed,5
-0.45,NoGuess_Perturbed,5
0.209,NoGuess_Perturbed,5
0.063,Guess,6
-0.208,Guess,6
0.289,Guess,6
-0.224,Guess,6
0.13,Guess,6
-0.317,Guess,6
-0.126,Guess,6
0.19,Guess,6
0.339,Guess,6
-0.319,Guess,6
0.187,Guess,6
-0.108,Guess,6
0.012,Guess,6
0.36,Guess,6
0.013,Guess,6
-0.306,Guess,6
0.279,Guess,6
0.062,Guess,6
-0.16,Guess,6
-0.055,Guess,6
0.033,Guess,6
0.083,Guess,6
0.071,Guess,6
-0.199,Guess,6
0.367,Guess,6
0.089,NoGuess,6
-0.284,NoGuess,6
0.22,NoGuess,6
0.32,NoGuess,6
-0.159,NoGuess,6
0.252,NoGuess,6
-0.2,NoGuess,6
-0.318,NoGuess,6
-0.366,NoGuess,6
0.294,NoGuess,6
0.418,NoGuess,6
-0.035,NoGuess,6
-0.257,NoGuess,6
-0.05,NoGuess,6
-0.293,NoGuess,6
-0.28,NoGuess,6
-0.134,NoGuess,6
-0.257,NoGuess,6
0.096,NoGuess,6
-0.046,NoGuess,6
0.21,NoGuess,6
-1.792,NoGuess_Perturbed,6
-0.968,NoGuess_Perturbed,6
0.063,NoGuess_Perturbed,6
0.165,NoGuess_Perturbed,6
0.208,NoGuess_Perturbed,6
0.12,NoGuess_Perturbed,6
0.118,NoGuess_Perturbed,6
-0.22,NoGuess_Perturbed,6
-0.055,NoGuess_Perturbed,6
0.22,NoGuess_Perturbed,6
-0.338,NoGuess_Perturbed,6
-0.167,NoGuess_Perturbed,6
0.046,NoGuess_Perturbed,6
-0.34,NoGuess_Perturbed,6
-0.229,NoGuess_Perturbed,6
-0.158,NoGuess_Perturbed,6
-0.088,NoGuess_Perturbed,6
-0.004,NoGuess_Perturbed,6
0.01,NoGuess_Perturbed,6
0.111,NoGuess_Perturbed,6
0.107,NoGuess_Perturbed,6
0.065,NoGuess_Perturbed,6
0.02,NoGuess_Perturbed,6
-0.013,NoGuess_Perturbed,6
-0.052,NoGuess_Perturbed,6
-0.106,NoGuess_Perturbed,6
-0.179,NoGuess_Perturbed,6
-0.115,NoGuess_Perturbed,6
-0.131,NoGuess_Perturbed,6
-0.132,NoGuess_Perturbed,6
-0.115,NoGuess_Perturbed,6
-0.142,NoGuess_Perturbed,6
-0.233,NoGuess_Perturbed,6
-0.397,NoGuess_Perturbed,6
0.371,NoGuess_Perturbed,6
0.302,NoGuess_Perturbed,6
0.263,NoGuess_Perturbed,6
0.158,NoGuess_Perturbed,6
0.207,NoGuess_Perturbed,6
0.249,NoGuess_Perturbed,6
0.234,NoGuess_Perturbed,6
0.201,NoGuess_Perturbed,6
0.102,NoGuess_Perturbed,6
0.134,NoGuess_Perturbed,6
0.049,NoGuess_Perturbed,6
-0.057,NoGuess_Perturbed,6
-0.2,NoGuess_Perturbed,6
-0.197,NoGuess_Perturbed,6
-0.291,NoGuess_Perturbed,6
-0.323,NoGuess_Perturbed,6
0.317,NoGuess_Perturbed,6
0.25,NoGuess_Perturbed,6
-0.334,NoGuess_Perturbed,6
-0.301,NoGuess_Perturbed,6
-0.335,NoGuess_Perturbed,6
0.353,NoGuess_Perturbed,6
0.275,NoGuess_Perturbed,6
0.341,NoGuess_Perturbed,6
0.196,NoGuess_Perturbed,6
0.031,NoGuess_Perturbed,6
-0.001,Guess,7
-0.454,Guess,7
0.099,Guess,7
0.287,Guess,7
0.086,Guess,7
0.324,Guess,7
0.181,Guess,7
-0.429,Guess,7
-0.143,Guess,7
0.296,Guess,7
-0.437,Guess,7
0.378,Guess,7
0.064,Guess,7
0.384,Guess,7
-0.138,Guess,7
0.151,Guess,7
-0.379,Guess,7
-0.064,Guess,7
0.42,Guess,7
-0.07,Guess,7
-0.361,Guess,7
0.117,Guess,7
-0.453,Guess,7
-0.094,NoGuess,7
0.077,NoGuess,7
0.162,NoGuess,7
0.275,NoGuess,7
-0.43,NoGuess,7
-0.3,NoGuess,7
-0.237,NoGuess,7
0.227,NoGuess,7
0.351,NoGuess,7
-0.435,NoGuess,7
-0.28,NoGuess,7
-0.227,NoGuess,7
-0.222,NoGuess,7
-0.086,NoGuess,7
-0.056,NoGuess,7
0.004,NoGuess,7
0.291,NoGuess,7
-0.424,NoGuess,7
-0.34,NoGuess,7
-0.219,NoGuess,7
0.079,NoGuess,7
0.208,NoGuess,7
0.132,NoGuess,7
0.201,NoGuess,7
-0.167,NoGuess,7
-0.221,NoGuess,7
-0.004,NoGuess,7
0.429,NoGuess,7
0.13,NoGuess,7
-0.414,NoGuess,7
0.031,NoGuess,7
0.35,NoGuess,7
-0.4,NoGuess,7
-0.1,NoGuess,7
-0.352,NoGuess,7
0.213,NoGuess,7
-0.123,NoGuess,7
0.343,NoGuess,7
-0.224,NoGuess,7
0.177,NoGuess,7
0.276,NoGuess,7
-0.296,NoGuess,7
0.155,NoGuess,7
-0.376,NoGuess,7
0.183,NoGuess,7
0.125,NoGuess,7
0.417,NoGuess,7
0.124,NoGuess_Perturbed,7
0.39,NoGuess_Perturbed,7
-0.188,NoGuess_Perturbed,7
-0.193,NoGuess_Perturbed,7
0.095,NoGuess_Perturbed,7
0.406,NoGuess_Perturbed,7
-0.322,NoGuess_Perturbed,7
-0.082,NoGuess_Perturbed,7
0.174,NoGuess_Perturbed,7
0.438,NoGuess_Perturbed,7
-0.141,NoGuess_Perturbed,7
0.147,NoGuess_Perturbed,7
0.435,NoGuess_Perturbed,7
-0.19,NoGuess_Perturbed,7
0.226,NoGuess_Perturbed,7
-0.331,NoGuess_Perturbed,7
0.269,NoGuess_Perturbed,7
-0.186,NoGuess_Perturbed,7
-0.476,NoGuess_Perturbed,7
0.02,NoGuess_Perturbed,7
-0.449,NoGuess_Perturbed,7
-0.009,NoGuess_Perturbed,7
0.343,NoGuess_Perturbed,7
-0.222,NoGuess_Perturbed,7
0.162,NoGuess_Perturbed,7
0.127,NoGuess_Perturbed,7
-0.326,NoGuess_Perturbed,7
-0.416,NoGuess_Perturbed,7
0.016,NoGuess_Perturbed,7
0.376,NoGuess_Perturbed,7
-0.143,NoGuess_Perturbed,7
0.297,NoGuess_Perturbed,7
-0.195,NoGuess_Perturbed,7
0.173,NoGuess_Perturbed,7
0.266,NoGuess_Perturbed,7
-0.385,NoGuess_Perturbed,7
-0.098,NoGuess_Perturbed,7
0.278,NoGuess_Perturbed,7
-0.268,NoGuess_Perturbed,7
0.116,NoGuess_Perturbed,7
-0.383,NoGuess_Perturbed,7
-0.023,NoGuess_Perturbed,7
-0.115,NoGuess_Perturbed,7
0.285,NoGuess_Perturbed,7
-0.157,NoGuess_Perturbed,7
0.251,NoGuess_Perturbed,7
0.057,NoGuess_Perturbed,7
-0.382,NoGuess_Perturbed,7
0.026,NoGuess_Perturbed,7
-0.389,NoGuess_Perturbed,7
-0.013,NoGuess_Perturbed,7
0.355,NoGuess_Perturbed,7
-0.116,NoGuess_Perturbed,7
0.212,NoGuess_Perturbed,7
0.375,NoGuess_Perturbed,7
-0.106,NoGuess_Perturbed,7
0.23,NoGuess_Perturbed,7
-0.297,NoGuess_Perturbed,7
-0.041,NoGuess_Perturbed,7
0.264,Guess,8
0.097,Guess,8
0.082,Guess,8
0.021,Guess,8
-0.125,Guess,8
0.294,Guess,8
-0.165,Guess,8
0.064,Guess,8
-0.046,Guess,8
-0.222,Guess,8
0.218,Guess,8
0.094,Guess,8
0.059,Guess,8
-0.226,Guess,8
-0.396,Guess,8
0.272,Guess,8
-0.133,Guess,8
-0.367,NoGuess,8
-0.251,NoGuess,8
0.242,NoGuess,8
-0.121,NoGuess,8
0.082,NoGuess_Perturbed,8
0.171,NoGuess_Perturbed,8
-0.239,NoGuess_Perturbed,8
-0.366,NoGuess_Perturbed,8
0.004,NoGuess_Perturbed,8
0.293,NoGuess_Perturbed,8
0.298,NoGuess_Perturbed,8
-0.247,NoGuess_Perturbed,9
-0.211,NoGuess_Perturbed,9
-0.091,Guess,10
0.141,Guess,10
0.138,Guess,10
-0.449,NoGuess_Perturbed,10
-0.433,NoGuess_Perturbed,10
-0.324,NoGuess_Perturbed,10
-0.228,NoGuess_Perturbed,10
0.117,NoGuess_Perturbed,10
0.386,NoGuess_Perturbed,10
0.161,NoGuess_Perturbed,10
-0.24,NoGuess_Perturbed,10
0.262,NoGuess_Perturbed,10
-0.099,NoGuess_Perturbed,10
-0.056,NoGuess_Perturbed,10
-0.314,NoGuess_Perturbed,10
0.035,NoGuess_Perturbed,10
-0.428,NoGuess_Perturbed,10
0.01,NoGuess_Perturbed,10
0.222,Guess,11
-0.322,Guess,11
0.167,Guess,11
-0.147,Guess,11
-0.305,Guess,11
-0.184,Guess,11
-0.322,Guess,11
-0.268,Guess,11
0.389,Guess,11
0.296,Guess,11
0.216,Guess,11
0.242,Guess,11
0.306,Guess,11
-0.321,Guess,11
-0.321,Guess,11
-0.315,Guess,11
-0.364,Guess,11
-0.051,Guess,11
0.04,Guess,11
0.037,Guess,11
-0.069,Guess,11
0.042,Guess,11
0.072,Guess,11
-0.146,Guess,11
-0.211,Guess,11
-0.176,Guess,11
-0.294,Guess,11
-0.347,Guess,11
0.346,Guess,11
0.346,Guess,11
-0.27,Guess,11
-0.146,Guess,11
-0.131,Guess,11
-0.095,Guess,11
0.176,Guess,11
0.28,Guess,11
-0.142,NoGuess,11
0.055,NoGuess,11
0.099,NoGuess,11
-0.371,NoGuess,11
0.04,NoGuess,11
0.322,NoGuess,11
-0.148,NoGuess,11
0.138,NoGuess,11
0.135,NoGuess,11
0.053,NoGuess,11
-0.327,NoGuess,11
-0.245,NoGuess,11
0.135,NoGuess,11
-0.016,NoGuess,11
0.332,NoGuess,11
-0.044,NoGuess,11
0.158,NoGuess,11
-0.336,NoGuess,11
0.257,NoGuess,11
-0.173,NoGuess,11
0.048,NoGuess,11
-0.308,NoGuess,11
-0.171,NoGuess,11
-0.078,NoGuess,11
0.184,NoGuess,11
-0.353,NoGuess,11
-0.377,NoGuess,11
-0.171,NoGuess_Perturbed,11
-0.006,NoGuess_Perturbed,11
0.302,NoGuess_Perturbed,11
-0.192,NoGuess_Perturbed,11
-0.292,NoGuess_Perturbed,11
0.435,NoGuess_Perturbed,11
-0.105,NoGuess_Perturbed,11
0.058,NoGuess_Perturbed,11
-0.006,NoGuess_Perturbed,11
0.089,NoGuess_Perturbed,11
0.351,NoGuess_Perturbed,11
-0.081,NoGuess_Perturbed,11
-0.101,NoGuess_Perturbed,11
0.141,NoGuess_Perturbed,11
0.396,Guess,12
-0.426,Guess,12
-0.123,Guess,12
0.085,Guess,12
0.464,Guess,12
-0.503,Guess,12
-0.319,Guess,12
-0.27,Guess,12
0.538,Guess,12
0.197,Guess,12
-0.153,Guess,12
0.007,Guess,12
-0.048,Guess,12
0.294,Guess,12
-0.434,Guess,12
-0.305,Guess,12
0.054,Guess,12
0.419,Guess,12
-0.202,Guess,12
-0.021,Guess,12
0.278,Guess,12
-0.437,Guess,12
-0.124,Guess,12
0.044,Guess,12
-0.227,Guess,12
0.215,Guess,12
-0.443,Guess,12
-0.12,Guess,12
0.104,Guess,12
-0.493,Guess,12
-0.374,Guess,12
0.137,Guess,12
-0.399,Guess,12
-0.016,Guess,12
0.389,Guess,12
-0.34,Guess,12
-0.103,Guess,12
0.397,Guess,12
-0.101,Guess,12
0.16,Guess,12
-0.342,Guess,12
-0.143,Guess,12
0.225,Guess,12
0.403,Guess,12
-0.439,Guess,12
-0.137,Guess,12
0.053,Guess,12
0.183,Guess,12
0.206,NoGuess,12
0.47,NoGuess,12
0.454,NoGuess,12
0.302,NoGuess,12
0.121,NoGuess,12
0.224,NoGuess,12
0.319,NoGuess,12
0.409,NoGuess,12
-0.453,NoGuess,12
0.467,NoGuess,12
0.381,NoGuess,12
0.341,NoGuess,12
0.396,NoGuess,12
-0.378,NoGuess,12
-0.453,NoGuess,12
-0.461,NoGuess,12
-0.407,NoGuess,12
-0.281,NoGuess,12
-0.131,NoGuess,12
-0.047,NoGuess,12
0.429,NoGuess,12
0.213,NoGuess,12
-0.197,NoGuess,12
0.298,NoGuess,12
-0.454,NoGuess,12
0.23,NoGuess,12
-0.306,NoGuess,12
0.464,NoGuess,12
-0.298,NoGuess,12
-0.342,NoGuess,12
-0.234,NoGuess,12
0.238,NoGuess,12
0.394,NoGuess,12
-0.342,NoGuess,12
-0.356,NoGuess,12
-0.167,NoGuess,12
-0.065,NoGuess,12
-0.405,NoGuess,12
0.448,NoGuess,12
-0.142,NoGuess,12
0.302,NoGuess,12
0.029,NoGuess_Perturbed,12
-0.184,NoGuess_Perturbed,12
-0.18,NoGuess_Perturbed,12
0.127,NoGuess_Perturbed,12
0.342,NoGuess_Perturbed,12
-0.294,NoGuess_Perturbed,12
0.182,NoGuess_Perturbed,12
-0.458,NoGuess_Perturbed,12
-0.356,NoGuess_Perturbed,12
-0.096,NoGuess_Perturbed,12
0.016,NoGuess_Perturbed,12
0.447,NoGuess_Perturbed,12
-0.005,NoGuess_Perturbed,12
-0.46,NoGuess_Perturbed,12
