item,style,condition,question,respond,video,bitalino,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Trialsloop.thisRepN,Trialsloop.thisTrialN,Trialsloop.thisN,Trialsloop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,IDRESPONSE.text,sensor2.started,sensor2.stopped,sensor3.started,sensor3.stopped,sensor.started,sensor.stopped,sensor4.started,sensor4.stopped,textsubjresp.started,textsubjresp.stopped,SubjectiveResponse.response,SubjectiveResponse.rt,SubjectiveResponse.started,SubjectiveResponse.stopped,textsubjcon.started,textsubjcon.stopped,sensor5.started,sensor5.stopped,sensor1.started,sensor1.stopped,sensor6.started,sensor6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
19,Direct,TRUTH,Which MRT station is closest to your house?,,,bit/B10.mp4,,,,,,,,,,,,,0,14,14,14,,1436.0421135975048,1436.5756714064628,,,,,,,1446.3409111034125,None,0.5,1.7993970843963325,1446.3409111034125,None,1446.3409111034125,None,1437.9252861873247,1438.425162999425,1440.0084650013596,1440.5417007254437,1444.124492651783,1444.6246485617012,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
18,Indirect,LIE,Was the last country you visited Myanmar?,,,bit/B17.mp4,,,,,,,,,,,,,0,15,15,15,,1449.207269821316,1449.7238536784425,,,,,,,1460.6894637090154,None,0.7055555555555555,2.5335757741704583,1460.6894637090154,None,1460.6894637090154,None,1451.9738947409205,1452.4738469417207,1453.9235160024837,1454.4567921473645,1458.20604949072,1458.7059875759296,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
29,Indirect,LIE,Do you use a Apple phone?,,,bit/B2.mp4,,,,,,,,,,,,,0,16,16,16,,1464.1726918620989,1464.6891676089726,,,,,,,1472.8052809135988,None,0.08333333333333331,0.9152678633108735,1472.8052809135988,None,1472.8052809135988,None,1466.3222365798429,1466.822174985893,1468.372173895128,1468.9056168575771,1471.1051749205217,1471.6051081935875,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
16,Direct,TRUTH,"How many siblings do you have? (Eg. 0, 1, 2, 3)",,,bit/B1.mp4,,,,,,,,,,,,,0,17,17,17,,1474.920981346164,1475.4210740579292,,,,,,,1485.1203321712092,None,0.4675925925925926,2.2825809670612216,1485.1203321712092,None,1485.1203321712092,None,1477.7214146214537,1478.220905829221,1480.2706763274036,1480.7874481747858,1482.6040675123222,1483.1041156323627,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
22,Direct,LIE,"Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",,,bit/B26.mp4,,,,,,,,,,,,,0,18,18,18,,1488.3530714223161,1488.853385166265,,,,,,,1498.4192329756916,None,0.05833333333333335,1.41549819894135,1498.4192329756916,None,1498.4192329756916,None,1490.9866232001223,1491.4864929546602,1492.9028278053738,1493.4362986767665,1496.402877850458,1496.9024999453686,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
6,Direct,TRUTH,What CCA (Co-curricular Activity) did you join in secondary school?,,,bit/B9.mp4,,,,,,,,,,,,,0,19,19,19,,1500.818762294948,1501.3356791441329,,,,,,,1513.000893754419,None,0.4962962962962963,0.8491711118258536,1513.000893754419,None,1513.000893754419,None,1504.0686188964173,1504.568526184652,1506.6353078479879,1507.1682734568603,1510.7012079479173,1511.2010783436708,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
12,Indirect,LIE,Was your favourite subject Physics back in secondary school?,,,bit/B19.mp4,,,,,,,,,,,,,0,20,20,20,,1515.067354294937,1515.6007209061645,,,,,,,1525.1166962017305,None,0.1074074074074074,3.5502747991122305,1525.1166962017305,None,1525.1166962017305,None,1517.4340347778052,1517.9334714491852,1519.3334684981965,1519.8669631090015,1523.3329722173512,1523.833264467772,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
19,Direct,LIE,Which MRT station is closest to your house?,,,bit/B15.mp4,,,,,,,,,,,,,0,21,21,21,,1529.5327561250888,1530.049317847006,,,,,,,1541.6814911388792,None,0.7435185185185185,1.199103808030486,1541.6814911388792,None,1541.6814911388792,None,1533.265803987626,1533.7657285989262,1535.1655386202037,1535.6987242992036,1539.2483058450744,1539.7483045617118,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
12,Indirect,TRUTH,Was your favourite subject History back in secondary school?,,,bit/B25.mp4,,,,,,,,,,,,,0,22,22,22,,1544.014716789592,1544.5478877117857,,,,,,,1555.0136097022332,None,0.4537037037037037,1.8985912944190204,1555.0136097022332,None,1555.0136097022332,None,1546.2976217670366,1546.7974215866998,1548.7971957419068,1549.3141068168916,1552.9302111389115,1553.430158527568,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
30,Direct,TRUTH,What brand of laptop do you mainly use?,,,bit/B7.mp4,,,,,,,,,,,,,0,23,23,23,,1558.079868779052,1558.596664365381,,,,,,,1568.1957979435101,None,0.9740740740740741,0.8487967359833419,1568.1957979435101,None,1568.1957979435101,None,1560.0130011406727,1560.5127688804641,1562.4460324500687,1562.9790224395692,1565.6954947859049,1566.1956943245605,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
27,Direct,LIE,How frequently do you drink alcohol?,,,bit/B21.mp4,,,,,,,,,,,,,0,24,24,24,,1571.111822899431,1571.6453659515828,,,,,,,1587.2272188910283,None,0.3740740740740741,1.4156974167563021,1587.2272188910283,None,1587.2272188910283,None,1579.7276394623332,1580.2274011066183,1582.0941191227175,1582.6273160297424,1585.060374927707,1585.5602052235045,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
15,Direct,LIE,Which polytechnic or junior college are you from?,,,bit/B36.mp4,,,,,,,,,,,,,0,25,25,25,,1589.4098957139067,1589.9266778263263,,,,,,,1599.592260075733,None,0.3564814814814815,5.949819196015596,1599.592260075733,None,1599.592260075733,None,1591.9597313348204,1592.4597172196954,1594.4261128939688,1594.9597778511234,1597.7592920288444,1598.2591364397667,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
26,Indirect,TRUTH,Do you smoke socially?,,,bit/B28.mp4,,,,,,,,,,,,,0,26,26,26,,1606.2582779736258,1606.775009078905,,,,,,,1615.5906105120666,None,0.7212962962962963,0.46558212069794536,1615.5906105120666,None,1615.5906105120666,None,1607.7578846705146,1608.2577380640432,1609.7410614951514,1610.2746363068,1613.174374147784,1613.6743651651777,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
16,Direct,LIE,"How many siblings do you have? (Eg. 0, 1, 2, 3)",,,bit/B5.mp4,,,,,,,,,,,,,0,27,27,27,,1617.7904024398886,1618.3240147852339,,,,,,,1629.0560524421744,None,0.3472222222222222,1.9487114665098488,1629.0560524421744,None,1629.0560524421744,None,1621.6236159000546,1622.1231366219,1623.9563949946314,1624.4898171043023,1626.8561540083028,1627.3563496973366,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
28,Indirect,TRUTH,Is your religion Buddhism?,,,bit/B16.mp4,,,,,,,,,,,,,0,28,28,28,,1632.0725483996794,1632.589121349156,,,,,,,1643.3709365623072,None,0.28888888888888886,3.136120760347694,1643.3709365623072,None,1643.3709365623072,None,1635.9719378491864,1636.471963192802,1638.0880768182687,1638.621460431721,1641.1551253888756,1641.654830250889,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
7,Direct,TRUTH,What is your favourite sport?,,,bit/B27.mp4,,,,,,,,,,,,,0,29,29,29,,1647.304463189561,1647.804278086871,,,,,,,1658.3033346082084,None,0.7555555555555555,2.083146733697504,1658.3033346082084,None,1658.3033346082084,None,1651.3703199806623,1651.8703716299497,1653.919877145905,1654.453471205663,1656.7199363657273,1657.2197640952654,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
20,Direct,TRUTH,Which floor of the building is your house on?,,,bit/B18.mp4,,,,,,,,,,,,,0,30,30,30,,1661.5863605276681,1662.10284108622,,,,,,,1672.4517302135937,None,0.8037037037037037,1.9321548780426383,1672.4517302135937,None,1672.4517302135937,None,1665.452575526666,1665.952183185611,1667.8851410308853,1668.4184688250534,1670.435398506932,1670.935351990629,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
28,Direct,LIE,What religion do you practice?,,,bit/B31.mp4,,,,,,,,,,,,,0,31,31,31,,1675.501064741984,1676.0181108745746,,,,,,,1684.8004724131897,None,0.2833333333333333,2.832559345290065,1684.8004724131897,None,1684.8004724131897,None,1677.6011450062506,1678.101031763479,1680.1341462242417,1680.6509036351927,1682.4002431039698,1682.900423394516,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
1,Indirect,LIE,Are you from Punggol Primary School?,,,bit/B34.mp4,,,,,,,,,,,,,0,32,32,32,,1688.533122480847,1689.0668740547262,,,,,,,1701.4151401841082,None,0.4064814814814815,4.8516326253302395,1701.4151401841082,None,1701.4151401841082,None,1693.9663805970922,1694.4662789027207,1695.9658631435595,1696.4827318727039,1699.132411327213,1699.632373151835,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
20,Direct,LIE,Which floor of the building is your house on?,,,bit/B8.mp4,,,,,,,,,,,,,0,33,33,33,,1707.0316801555455,1707.5650008921511,,,,,,,1716.7306283740327,None,0.4398148148148148,1.6485252096317708,1716.7306283740327,None,1716.7306283740327,None,1709.9480717880651,1710.4477535523474,1712.5476172757335,1713.0643583256751,1715.1140720420517,1715.6142427087761,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
18,Direct,TRUTH,What was the last country you visited?,,,bit/B6.mp4,,,,,,,,,,,,,0,34,34,34,,1719.2138972692192,1719.7303245747462,,,,,,,1728.862900794018,None,0.9490740740740741,2.666957847774029,1728.862900794018,None,1728.862900794018,None,1722.2136576301418,1722.7134853592142,1724.063335288316,1724.5965883354656,1726.463166482281,1726.9630455398,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
15,Indirect,TRUTH,Are you from Singapore Polytechnic?,,,bit/B32.mp4,,,,,,,,,,,,,0,35,35,35,,1733.078648128081,1733.5787873556837,,,,,,,1745.3110899953172,None,0.9379629629629629,1.0321392230689526,1745.3110899953172,None,1745.3110899953172,None,1737.5286254794337,1738.0285231433809,1740.0450601633638,1740.578279205598,1743.611245135311,1744.1111427992582,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
27,Direct,TRUTH,How frequently do you drink alcohol?,,,bit/B14.mp4,,,,,,,,,,,,,0,36,36,36,,1748.9106390117668,1749.444205803331,,,,,,,1759.5931082759053,None,0.9361111111111111,3.4499019626528025,1759.5931082759053,None,1759.5931082759053,None,1752.5602215845138,1753.0601391382515,1754.7933910307474,1755.309873514343,1757.3767411527224,1757.8762095840648,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
23,Direct,LIE,What course are you studying?,,,bit/B33.mp4,,,,,,,,,,,,,0,37,37,37,,1763.7926551112905,1764.326001191046,,,,,,,1781.8243795372546,None,0.040740740740740744,1.7325807749293745,1781.8243795372546,None,1781.8243795372546,None,1775.0749739832245,1775.5750230657868,1777.1912755984813,1777.7248019692488,1779.7911082040519,1780.2909189308994,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
21,Direct,LIE,"Which school in NTU are you from? (Eg. NBS, SSS, SOH)",,,bit/B38.mp4,,,,,,,,,,,,,0,38,38,38,,1785.057109164074,1785.573874273803,,,,,,,1796.3728498248383,None,0.2046296296296296,2.717611834872514,1796.3728498248383,None,1796.3728498248383,None,1788.8069340060465,1789.3068143469281,1791.2229336183518,1791.7566345054656,1794.1394301531836,1794.639508749824,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
13,Indirect,LIE,Is your dream job a Dentist when you were growing up?,,,bit/B23.mp4,,,,,,,,,,,,,0,39,39,39,,1800.0388574576937,1800.5721425851807,,,,,,,1810.8049078206532,None,0.03888888888888886,2.9837568351067603,1810.8049078206532,None,1810.8049078206532,None,1802.338774241507,1802.8383809383959,1804.6386031256989,1805.171911350917,1809.2214101301506,1809.7212198944762,011,001,2021_Feb_16_1415,deception_task,2020.2.10,59.9546856941218,
